country_code,country_name,currency,grade_code,grade_description,step,annual,verified_at,source_url
mx,Mexico,MXN,G-1,Grupo G — Secretaría de Estado. Titular de Secretaría del Poder Ejecutivo Federal.,1,2280420,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,H-1,"Grupo H — Subsecretaría de Estado, Oficialía Mayor o Equivalente.",1,2262324,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,J-1,"Grupo J grado 1 — Jefatura de Unidad o Equivalente, escalón inicial.",1,2063268,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,J-2,"Grupo J grado 2 — Jefatura de Unidad, escalón intermedio.",1,2135640,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,J-3,"Grupo J grado 3 — Jefatura de Unidad, escalón superior.",1,2208048,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,K-1,"Grupo K grado 1 — Dirección General o Equivalente, escalón inicial.",1,1721676,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,K-1,"Grupo K grado 1 — Dirección General o Equivalente, escalón inicial.",2,1809864,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,K-2,"Grupo K grado 2 — Dirección General o Equivalente, escalón superior.",1,1882260,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,K-2,"Grupo K grado 2 — Dirección General o Equivalente, escalón superior.",2,1954656,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,L-1,Grupo L grado 1 — Dirección General Adjunta o Equivalente.,1,1357392,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,L-2,Grupo L grado 2 — Dirección General Adjunta.,1,1502184,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,L-3,Grupo L grado 3 — Dirección General Adjunta.,1,1646964,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,M-1,"Grupo M grado 1 — Coordinación, Dirección de Área o Equivalente, escalón inicial.",1,796344,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,M-1,"Grupo M grado 1 — Coordinación, Dirección de Área o Equivalente, escalón inicial.",2,814440,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,M-1,"Grupo M grado 1 — Coordinación, Dirección de Área o Equivalente, escalón inicial.",3,850632,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,M-2,Grupo M grado 2 — Coordinación / Dirección de Área.,1,886812,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,M-2,Grupo M grado 2 — Coordinación / Dirección de Área.,2,977328,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,M-2,Grupo M grado 2 — Coordinación / Dirección de Área.,3,1031616,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,M-3,Grupo M grado 3 — Coordinación / Dirección de Área.,1,1085916,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,M-3,Grupo M grado 3 — Coordinación / Dirección de Área.,2,1122120,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,M-3,Grupo M grado 3 — Coordinación / Dirección de Área.,3,1158312,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,M-4,"Grupo M grado 4 — Coordinación / Dirección de Área, escalón superior.",1,1273164,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,M-4,"Grupo M grado 4 — Coordinación / Dirección de Área, escalón superior.",2,1418844,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,M-4,"Grupo M grado 4 — Coordinación / Dirección de Área, escalón superior.",3,1564524,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,N-1,"Grupo N grado 1 — Subdirección de Área, escalón inicial.",1,468936,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,N-1,"Grupo N grado 1 — Subdirección de Área, escalón inicial.",2,485052,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,N-1,"Grupo N grado 1 — Subdirección de Área, escalón inicial.",3,503148,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,N-2,Grupo N grado 2 — Subdirección de Área.,1,539352,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,N-2,Grupo N grado 2 — Subdirección de Área.,2,552468,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
mx,Mexico,MXN,N-2,Grupo N grado 2 — Subdirección de Área.,3,597276,2026-05-15T04:04:18.490Z,https://www.dof.gob.mx/nota_detalle.php?codigo=5758798&fecha=30/05/2025
