country_code,country_name,currency,grade_code,grade_description,step,annual,verified_at,source_url
my,Malaysia,MYR,JUD-CJ,"Chief Justice of Malaysia (Ketua Hakim Negara). Base monthly salary RM36,000 per Judges' Remuneration Act 1971 (Act 45), First Schedule.",1,432000,2026-05-15T04:03:36.767Z,https://www.parlimen.gov.my/
my,Malaysia,MYR,JUD-CJHC-MY,"Chief Judge of the High Court in Malaya (Hakim Besar Mahkamah Tinggi Malaya). Base monthly salary RM30,500 per Judges' Remuneration Act 1971 (Act 45), First Schedule.",1,366000,2026-05-15T04:03:36.767Z,https://www.parlimen.gov.my/
my,Malaysia,MYR,JUD-CJHC-SS,"Chief Judge of the High Court in Sabah and Sarawak (Hakim Besar Mahkamah Tinggi Sabah & Sarawak). Base monthly salary RM30,000 per Judges' Remuneration Act 1971 (Act 45), First Schedule.",1,360000,2026-05-15T04:03:36.767Z,https://www.parlimen.gov.my/
my,Malaysia,MYR,JUD-COA,"Judge of the Court of Appeal (Hakim Mahkamah Rayuan). Base monthly salary RM27,500 per Judges' Remuneration Act 1971 (Act 45), First Schedule.",1,330000,2026-05-15T04:03:36.767Z,https://www.parlimen.gov.my/
my,Malaysia,MYR,JUD-FCJ,"Judge of the Federal Court (Hakim Mahkamah Persekutuan). Base monthly salary RM28,500 per Judges' Remuneration Act 1971 (Act 45), First Schedule.",1,342000,2026-05-15T04:03:36.767Z,https://www.parlimen.gov.my/
my,Malaysia,MYR,JUD-HC,"Judge of the High Courts (Hakim Mahkamah Tinggi). Base monthly salary RM26,500 per Judges' Remuneration Act 1971 (Act 45), First Schedule.",1,318000,2026-05-15T04:03:36.767Z,https://www.parlimen.gov.my/
my,Malaysia,MYR,JUD-PCA,"President of the Court of Appeal (Presiden Mahkamah Rayuan). Base monthly salary RM31,500 per Judges' Remuneration Act 1971 (Act 45), First Schedule.",1,378000,2026-05-15T04:03:36.767Z,https://www.parlimen.gov.my/
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,1,18000,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,2,19200,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,3,20400,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,4,21600,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,5,22800,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,6,24000,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,7,25200,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,8,26400,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,9,27600,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,10,28800,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,11,30000,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,12,31200,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,13,32400,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,14,33600,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,15,34800,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,16,36000,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,17,37200,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,18,38400,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,19,39600,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,20,40800,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,21,42000,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,22,43200,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,23,44400,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,24,45600,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,25,46800,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,26,48000,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,27,49200,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,28,50400,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,29,51600,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,30,52800,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,31,54000,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-1,Pelaksana Gred 1 — entry-level operational staff.,32,55200,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,1,26640,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,2,28020,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,3,29400,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,4,30780,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,5,32160,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,6,33540,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,7,34920,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,8,36300,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,9,37680,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,10,39060,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,11,40440,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,12,41820,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,13,43200,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,14,44580,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,15,45960,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,16,47340,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,17,48720,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,18,50100,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,19,51480,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,20,52860,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,21,54240,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,22,55620,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,23,57000,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,24,58380,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,25,59760,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,26,61140,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,27,62520,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,28,63900,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,29,65280,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,30,66660,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-2,Pelaksana Gred 2 — basic operational staff.,31,68040,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-3,Pelaksana Gred 3 — junior operational staff.,1,33480,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-3,Pelaksana Gred 3 — junior operational staff.,2,34980,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-3,Pelaksana Gred 3 — junior operational staff.,3,36480,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-3,Pelaksana Gred 3 — junior operational staff.,4,37980,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-3,Pelaksana Gred 3 — junior operational staff.,5,39480,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-3,Pelaksana Gred 3 — junior operational staff.,6,40980,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-3,Pelaksana Gred 3 — junior operational staff.,7,42480,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-3,Pelaksana Gred 3 — junior operational staff.,8,43980,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-3,Pelaksana Gred 3 — junior operational staff.,9,45480,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-3,Pelaksana Gred 3 — junior operational staff.,10,46980,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-3,Pelaksana Gred 3 — junior operational staff.,11,48480,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-3,Pelaksana Gred 3 — junior operational staff.,12,49980,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-3,Pelaksana Gred 3 — junior operational staff.,13,51480,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-3,Pelaksana Gred 3 — junior operational staff.,14,52980,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-3,Pelaksana Gred 3 — junior operational staff.,15,54480,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-3,Pelaksana Gred 3 — junior operational staff.,16,55980,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-3,Pelaksana Gred 3 — junior operational staff.,17,57480,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-3,Pelaksana Gred 3 — junior operational staff.,18,58980,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
my,Malaysia,MYR,PL-3,Pelaksana Gred 3 — junior operational staff.,19,60480,2026-05-15T04:03:35.083Z,https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_D.pdf
